time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
0,0,209,209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,17,35,70,0,0,0,0,0,0,0,0,0,1,0,0,0,1
379,19,13,32,76,0,0,0,0,0,0,0,0,0,1,0,0,0,1
371,37,23,60,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16,12,12,24,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,1,1,2,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,4,3,7,91,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,1,1,2,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,0,5,5,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4,1,5,89,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,2,89,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,89,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,9,10,81,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2,1,3,82,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2,6,8,78,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,4,1,5,81,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,5,2,7,84,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,81,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3,3,6,84,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,24,24,48,81,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,8,8,16,81,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,5,4,9,82,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17,77,77,154,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,5,0,5,91,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,9,6,15,94,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,94,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,5,20,25,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,16,14,30,81,0,0,0,0,0,0,0,0,0,1,0,0,0,1
91,6,6,12,81,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,15,21,36,75,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,4,5,72,0,0,0,0,0,0,0,0,0,1,0,0,0,1
569,0,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,22,2,24,92,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,22,0,22,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1
94,1,1,2,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19,2,2,4,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,1,1,2,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1
214,1,1,2,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1
130,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,134,0,134,133,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,2,3,132,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,9,9,18,133,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,132,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,5,5,10,133,0,0,0,0,0,0,0,0,0,1,0,0,0,1
91,15,29,44,119,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,6,12,18,113,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,22,25,47,110,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,4,5,107,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,7,4,11,110,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,2,2,4,110,0,0,0,0,0,0,0,0,0,1,0,0,0,1
362,26,18,44,118,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,5,2,7,121,0,0,0,0,0,0,0,0,0,1,0,0,0,1
203,5,121,126,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15,1,1,2,121,0,0,0,0,0,0,0,0,0,1,0,0,0,1
295,114,2,116,117,0,0,0,0,0,0,0,0,0,1,0,0,0,1
546,4,11,15,110,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,19,27,46,102,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31,4,1,5,105,0,0,0,0,0,0,0,0,0,1,0,1,0,1
410,3,0,3,108,0,0,0,0,0,0,0,0,1,1,0,1,0,1
21,1,1,2,108,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,18,7,25,119,0,0,0,0,0,0,0,0,0,1,0,0,1,1
449,2,2,4,119,0,0,0,0,0,0,0,0,0,1,0,0,0,1
296,2,2,4,119,0,0,0,0,0,0,0,0,0,1,0,0,0,1
113,7,2,9,124,0,0,0,0,0,0,0,0,0,1,0,0,0,1
241,1,1,2,124,0,0,0,0,0,0,0,0,0,1,0,0,0,1
67,25,33,58,116,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,18,23,41,111,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,21,34,55,111,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,111,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3,3,6,111,0,0,0,0,0,0,0,0,0,1,0,0,0,1
532,11,6,17,116,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,7,7,14,116,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16,6,6,12,116,0,0,0,0,0,0,0,0,0,1,0,0,0,1
525,2,2,4,116,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,3,4,114,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,11,4,15,121,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,121,0,0,0,0,0,0,0,0,0,1,0,0,0,1
999,41,40,81,122,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,1,4,5,119,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,0,1,1,118,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,2,2,4,121,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,118,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1376,12,1,13,129,0,0,0,0,0,0,0,0,0,1,0,0,0,1
285,1,1,2,118,0,0,0,0,0,0,0,0,0,1,0,0,0,1
184,1,1,2,118,0,0,0,0,0,0,0,0,0,1,0,0,0,1
272,1,1,2,129,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,2,129,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11,2,2,4,129,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,129,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12,2,2,4,129,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3046,0,129,129,129,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,669,0,669,668,0,0,0,0,0,0,0,0,1,1,0,0,0,1
30,1,0,1,669,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,1,1,2,689,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2,25,6,31,687,0,0,0,0,0,0,0,0,1,1,0,0,0,1
39,2,2,4,687,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5,2,2,4,687,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,2,2,4,687,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,2,2,4,687,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,2,2,4,687,0,0,0,0,0,0,0,0,1,1,0,0,0,1
50,40,23,63,705,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,2,2,4,705,0,0,0,0,0,0,0,0,1,1,0,0,0,1
11,35,26,61,714,0,0,0,0,0,0,0,0,1,1,0,0,0,1
36,51,55,106,710,0,0,0,0,0,0,0,0,1,1,0,0,0,1
18,291,322,613,679,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3,36,24,60,691,0,0,0,0,0,0,0,0,1,1,0,0,0,1
193,198,101,299,789,0,0,0,0,0,0,0,0,1,1,0,0,0,1
93,65,84,149,770,0,0,0,0,0,0,0,0,1,1,0,0,0,1
137,148,98,246,820,0,0,0,0,0,0,0,0,1,1,0,0,0,1
104,110,110,220,820,0,0,0,0,0,0,0,0,1,1,0,0,0,1
162,115,60,175,875,0,0,0,0,0,0,0,0,1,1,0,0,0,1
221,108,23,131,960,0,0,0,0,0,0,0,0,1,1,0,0,0,1
221,7,2,9,965,0,0,0,0,0,0,0,0,1,1,0,0,0,1
450,82,48,130,999,0,0,0,0,0,0,0,0,1,1,0,0,0,1
357,207,79,286,1127,0,0,0,0,0,0,0,0,1,1,0,0,0,1
636,188,34,222,1281,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,2,2,4,1281,0,0,0,0,0,0,0,0,1,1,0,0,0,1
394,1,1,2,1281,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,1,1,2,1281,0,0,0,0,0,0,0,0,1,1,0,0,0,1
537,378,341,719,1318,0,0,0,0,0,0,0,0,1,1,0,0,0,1
21,6,4,10,1320,0,0,0,0,0,0,0,0,1,1,0,0,0,1
175,60,50,110,1330,0,0,0,0,0,0,0,0,1,1,0,0,0,1
216,97,56,153,1371,0,0,0,0,0,0,0,0,1,1,0,0,0,1
504,79,64,143,1386,0,0,0,0,0,0,0,0,1,1,0,0,0,1
193,230,246,476,1370,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1923,1382,515,1897,2237,0,0,0,0,1,0,0,0,0,1,0,1,0,1
119,3,7,10,2233,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,2,2,4,2233,0,0,0,0,1,0,0,0,0,1,0,1,0,1
96,45,27,72,2251,0,0,0,0,1,0,0,0,0,1,0,1,0,1
306,33,37,70,2247,0,0,0,0,1,0,0,0,0,1,0,1,0,1
556,198,68,266,2377,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,198,68,266,2377,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,2,2,4,2377,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,2,2,4,2377,0,0,0,0,1,0,0,0,0,1,0,1,0,1
648,246,199,445,2424,0,0,0,0,1,0,0,0,0,1,0,1,0,1
480,150,141,291,2433,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,150,141,291,2433,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1,169,180,349,2422,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,2,2,4,2433,0,0,0,0,1,0,0,0,0,1,0,1,0,1
646,253,169,422,2517,0,0,0,0,1,0,0,0,0,1,0,1,0,1
251,98,79,177,2536,0,0,0,0,0,0,0,0,0,1,0,1,0,1
585,79,68,147,2547,0,0,0,0,0,0,0,0,0,1,0,1,0,1
842,122,41,163,2628,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,122,41,163,2628,0,0,0,0,0,0,0,0,0,1,0,1,0,1
123,518,744,1262,2402,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,3,30,33,2375,0,0,0,0,0,0,0,0,0,1,0,1,0,1
229,20,7,27,2641,0,0,0,0,0,0,0,0,0,1,0,1,0,1
779,227,279,506,2219,0,0,0,0,0,0,0,0,0,1,0,1,0,1
238,15,11,26,2645,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1151,82,64,146,2663,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100,13,7,20,2669,0,0,0,0,0,0,0,0,0,1,0,1,0,1
118,1994,2372,4366,2474,0,0,0,0,0,0,0,1,0,1,0,1,0,1
284,1587,1655,3242,2601,0,0,0,0,0,0,0,1,0,1,0,1,0,1
5,151,127,278,2625,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,1,1,2,2625,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,21,7,28,2639,0,0,0,0,0,0,0,1,0,1,0,1,0,1
190,157,161,318,2635,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,7,7,14,2669,0,0,0,0,0,0,0,0,0,1,0,1,0,1
313,3,335,338,2638,0,0,0,0,0,0,0,1,0,1,0,1,0,1
169,2,2,4,2669,0,0,0,0,0,0,0,0,0,1,0,1,0,1
160,6,6,12,2669,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6,553,573,1126,2618,0,0,0,0,0,0,0,1,0,1,0,1,0,1
98,3,1,4,2620,0,0,0,0,0,0,0,1,0,1,0,1,0,1
260,45,27,72,2638,0,0,0,0,0,0,0,1,0,1,0,1,0,1
27,6,6,12,2638,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,11,6,17,2674,0,0,0,0,0,0,0,0,0,1,0,1,0,1
142,34,33,67,2639,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,28,18,46,2684,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,9,8,17,2685,0,0,0,0,1,0,0,0,0,1,0,1,0,1
217,24,22,46,2641,0,0,1,0,0,0,0,1,0,1,0,1,0,1
165,21,13,34,2649,0,0,1,0,0,0,0,1,0,1,0,1,0,1
97,25,32,57,2642,0,0,1,0,0,0,0,1,0,1,0,1,0,1
190,18,8,26,2652,0,0,1,0,0,0,0,1,0,1,0,1,0,1
217,9,4,13,2657,0,0,1,0,0,0,0,1,0,1,0,1,0,1
11,2,2,4,2657,0,0,1,0,0,0,0,1,0,1,0,1,0,1
108,21,38,59,2640,0,0,1,0,0,0,0,1,0,1,0,1,0,1
548,205,184,389,2661,0,0,1,0,0,0,0,1,0,1,0,1,0,1
4,5,3,8,2663,0,0,1,0,0,0,0,1,0,1,0,1,0,1
453,186,90,276,2759,1,0,1,0,0,0,0,1,0,1,0,1,0,1
142,1,0,1,2760,1,0,1,0,0,0,0,1,0,1,0,1,0,1
0,0,1,1,2759,1,0,1,0,0,0,0,1,0,1,0,1,0,1
1,64,73,137,2750,1,0,1,0,0,0,0,1,0,1,0,1,0,1
52,37,32,69,2755,1,0,1,0,0,0,0,1,0,1,0,1,0,1
92,5,3,8,2757,1,0,1,0,0,0,0,1,0,1,0,1,0,1
193,10,8,18,2759,1,0,1,0,0,0,0,1,0,1,0,1,0,1
25,5,4,9,2760,1,0,1,0,0,0,0,1,0,1,0,1,0,1
335,47,106,153,2701,1,0,1,0,0,0,0,1,0,1,0,1,0,1
506,120,76,196,2745,1,0,0,0,0,0,0,1,0,1,0,1,0,1
338,33,28,61,2750,1,0,0,0,0,0,0,1,0,1,0,1,0,1
109,8,10,18,2748,1,0,0,0,0,0,0,1,0,1,0,1,0,1
248,5,4,9,2749,1,0,1,0,0,0,0,1,0,1,0,1,0,1
141,21,12,33,2758,1,0,1,0,0,0,0,1,0,1,0,1,0,1
312,65,39,104,2784,1,0,1,0,0,0,0,1,0,1,0,1,0,1
191,5,9,14,2780,1,0,1,0,0,0,0,1,0,1,0,1,0,1
0,5,9,14,2780,1,0,1,0,0,0,0,1,0,1,0,1,0,1
426,147,39,186,2888,1,0,1,0,0,0,0,1,0,1,0,1,0,1
413,2,2,4,2888,1,0,1,0,0,0,0,1,0,1,0,1,0,1
0,18,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1
429,1,1,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1
629,2,1,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2239,1,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6780,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,100,0,100,100,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,13,13,26,100,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,56,58,114,98,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,45,57,102,86,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,46,50,96,82,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,13,3,16,92,0,0,0,0,0,0,0,0,1,0,0,0,0,1
92,19,1,20,110,0,0,0,0,0,0,0,0,1,0,0,0,0,1
368,0,1,1,109,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1059,16,16,32,109,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,17,0,17,126,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,5,4,9,127,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,30,0,30,157,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,1,1,2,157,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2164,2,2,4,157,0,0,0,0,0,0,0,0,1,1,0,0,0,1
542,26,1,27,182,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2712,13,0,13,195,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3525,0,195,195,195,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,5,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,1,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,24,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,48,48,96,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,6,5,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,1,1,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,7,1,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,7,0,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,4,0,4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,5,0,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1,1,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,16,3,19,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,8,1,9,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,4,8,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,36,38,74,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8,8,16,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,1,16,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,0,111,111,111,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,20,0,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
310,15,16,31,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1030,3,0,3,22,0,0,0,0,0,0,0,0,1,1,0,0,0,1
21,18,7,25,33,0,0,0,0,0,0,0,0,0,1,0,0,1,1
449,2,2,4,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1
296,2,2,4,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1
113,7,2,9,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1
78,1,1,2,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1
162,1,1,2,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1
67,23,31,54,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,18,23,41,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,21,34,55,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
528,2,2,4,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4,3,7,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,2,2,4,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,2,2,4,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14,5,5,10,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1
527,2,2,4,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,3,4,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1001,1,2,3,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,2,4,6,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,0,1,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,2,2,4,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5187,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,42,0,42,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1
310,36,42,78,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,3,2,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,5,1,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,2,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,3,3,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,40,80,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5238,0,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,20,0,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,7,5,12,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,15,18,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,2,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,5,1,6,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,10,10,20,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1
101,8,3,11,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1
361,24,21,45,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
429,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4409,3,7,10,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5239,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,47,0,47,47,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9,20,2,22,65,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,27,16,43,76,0,0,0,0,0,0,0,0,1,1,0,0,0,1
522,2,2,4,76,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6787,0,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,33,0,33,33,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9,4,2,6,35,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,2,0,2,37,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7309,0,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,36,0,36,36,0,0,0,0,0,0,0,0,1,1,0,0,0,1
7319,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
