time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
279,81,19,100,848,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,41,7,48,787,0,0,0,0,1,0,0,0,0,1,0,0,0,1
32,3,4,7,786,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,1,2,786,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25,0,1,1,847,0,0,0,0,1,0,0,0,0,1,0,0,0,1
72,3,3,6,847,0,0,0,0,1,0,0,0,0,1,0,0,0,1
71,6,1,7,852,0,0,0,0,1,0,0,0,0,1,0,0,0,1
46,7,3,10,856,0,0,0,0,1,0,0,0,0,1,0,0,0,1
51,72,70,142,858,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,3,10,13,851,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,2,1,3,852,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9,5,5,10,852,0,0,0,0,1,0,0,0,0,1,0,0,0,1
122,0,1,1,851,0,0,0,0,1,0,0,0,0,1,0,0,0,1
71,1,1,2,851,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1952,0,852,852,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,13,89,304,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,4,0,4,308,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,0,1,309,0,0,0,0,0,0,0,0,0,1,0,0,0,1
66,66,7,73,368,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,55,26,81,397,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,3,2,5,398,0,0,0,0,0,0,0,0,0,1,0,0,0,1
93,33,18,51,413,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,412,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,15,1,16,426,0,0,0,0,0,0,0,0,0,1,0,0,0,1
121,8,1,9,433,0,0,1,0,0,0,0,0,0,1,0,0,0,1
240,28,11,39,450,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1006,4,0,4,454,0,0,1,0,0,0,0,0,0,1,0,0,0,1
106,1,0,1,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1045,35,2,37,488,0,0,1,0,0,0,0,0,0,1,0,0,0,1
