time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly,eventmaxstatements,eventmaxdepth,eventcomplexity,eventmaxlen,eventmaxparams,eventmaxnestedcallbacks,eventcomplexswitchcase,eventthisassign,eventcomplexchaining,eventnoreassign,eventnoextrabind,eventcondassign
0,2,0,2,59,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1202,1,0,1,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2253,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71,0,71,71,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3332,0,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,37,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1642,2,1,3,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1
135,13,0,13,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1246,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,108,106,214,108,0,0,0,0,0,0,0,1,0,1,0,0,0,1
743,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4094,0,4094,4094,0,0,0,1,0,0,0,0,0,0,0,0,0,1
93,0,4094,4094,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
93,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,0,58,58,0,0,0,0,0,0,0,0,0,1,0,0,0,1
93,0,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,26,26,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,189,0,189,189,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17,144,121,265,212,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,3,3,6,212,0,0,0,0,0,0,0,0,0,1,0,0,0,1
136,1,1,2,212,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,3,4,210,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,210,0,0,0,0,0,0,0,0,0,1,0,0,0,1
88,13,0,13,223,0,0,0,0,0,0,0,0,0,1,0,0,0,1
602,21,44,65,200,0,0,0,0,0,0,0,0,0,1,0,0,0,1
431,0,0,0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,0,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106,0,106,106,0,0,0,0,0,0,0,1,0,1,0,1,0,1
27995,0,106,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
298,316,1,317,316,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4398,1,1,2,316,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61,1,1,2,316,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23237,0,316,316,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,12,0,12,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26656,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,117,0,117,117,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27995,0,117,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
