time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly,eventmaxstatements,eventmaxdepth,eventcomplexity,eventmaxlen,eventmaxparams,eventmaxnestedcallbacks,eventcomplexswitchcase,eventthisassign,eventcomplexchaining,eventnoreassign,eventnoextrabind,eventcondassign
0,332,0,332,332,0,0,0,0,0,0,0,1,0,1,0,0,0,1
25,167,273,440,226,0,0,0,0,0,0,0,1,0,1,0,0,0,1
71,99,61,160,264,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,246,249,495,261,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,45,4,49,302,0,0,0,0,0,0,0,1,0,1,0,0,0,1
12,9,14,23,297,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,7,7,14,297,0,0,0,0,0,0,0,1,0,1,0,0,0,1
77,38,30,68,305,0,0,0,0,0,0,0,1,0,1,0,0,0,1
94,194,204,398,295,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,10,12,22,293,0,0,0,0,0,0,0,1,0,1,0,0,0,1
19,5,0,5,298,0,0,0,0,0,0,0,1,0,1,0,0,0,1
119,195,171,366,322,0,0,0,0,0,0,0,1,0,1,0,0,0,1
73,34,33,67,323,0,0,0,0,0,0,0,1,0,1,0,0,0,1
23,1,1,2,323,0,0,0,0,0,0,0,1,0,1,0,0,0,1
272,67,17,84,373,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,55,56,319,0,0,0,0,0,0,0,1,0,1,0,0,0,1
65,36,34,70,321,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5,12,16,28,317,0,0,0,0,0,0,0,1,0,1,0,0,0,1
572,0,317,317,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,0,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,27,24,51,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,4,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,27,24,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,4,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,4,20,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,2,0,2,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1
71,10,11,21,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
840,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
170,0,2,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,23,28,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,6,1,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,21,21,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0,32,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,670,0,670,669,0,0,0,0,0,0,0,1,1,1,0,0,0,1
