time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
2147,58,3,61,221,0,0,0,0,0,0,0,0,1,1,0,0,0,1
334,1,1,2,221,0,0,0,0,0,0,0,0,1,1,0,0,0,1
206,36,2,38,255,0,0,0,0,0,0,0,0,0,1,0,0,0,1
607,1,1,2,255,0,0,0,0,0,0,0,0,0,1,0,0,0,1
126,28,19,47,264,0,0,0,0,0,0,0,0,0,1,0,0,0,1
115,256,195,451,325,0,0,0,0,0,0,0,0,0,1,0,0,0,1
104,0,8,8,317,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,2,0,2,319,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1965,5,3,8,321,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1213,34,0,34,355,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,1,1,2,355,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,3,3,6,355,0,0,0,0,0,0,0,0,1,1,0,0,0,1
507,3,3,6,355,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2279,20,1,21,374,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1233,37,0,37,411,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1718,1,1,2,411,0,0,0,0,0,0,0,0,1,1,0,0,0,1
22,20,4,24,427,0,0,0,0,0,0,0,0,0,1,0,0,0,1
150,3,3,6,374,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4565,6,2,8,431,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3831,2,2,4,431,0,0,0,0,0,0,0,0,0,1,0,0,0,1
264,18,0,18,449,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3425,73,73,146,449,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,23,0,23,22,0,0,0,0,1,0,0,0,1,1,0,0,0,1
13,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,23,22,0,0,0,0,1,0,0,0,1,1,0,0,0,1
441,1,1,2,22,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,13,2,15,33,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1670,1,1,2,33,0,0,0,0,1,0,0,0,1,1,0,0,0,1
967,5,5,10,33,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1898,2,2,4,33,0,0,0,0,1,0,0,0,1,1,0,0,0,1
