time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly,eventmaxstatements,eventmaxdepth,eventcomplexity,eventmaxlen,eventmaxparams,eventmaxnestedcallbacks,eventcomplexswitchcase,eventthisassign,eventcomplexchaining,eventnoreassign,eventnoextrabind,eventcondassign
0,104,0,104,104,0,0,0,0,0,0,0,0,0,1,0,0,0,1
165,134,32,166,206,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,9,11,20,204,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,4,7,203,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9774,1,2,3,202,0,0,0,0,0,0,0,0,0,1,0,0,0,1
842,11,11,22,202,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,13,13,26,202,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,25,22,47,205,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,2,2,4,202,0,0,0,0,0,0,0,0,0,1,0,0,0,1
238,0,205,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,32,32,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5862,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,16,15,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5862,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,22,22,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5862,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,111,0,111,110,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9939,1,1,2,111,0,0,0,0,0,0,0,0,0,1,0,0,0,1
845,3,3,6,111,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,26,24,50,113,0,0,0,0,0,0,0,0,0,1,0,0,0,1
296,0,113,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,218,0,218,218,0,0,0,0,0,0,0,0,1,1,0,0,0,1
47,4,0,4,221,0,0,0,0,0,0,0,0,1,1,0,0,0,1
232,8,0,8,229,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5874,12,0,12,241,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1785,30,30,60,241,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,242,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,340,0,340,339,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8999,0,340,340,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1253,0,1253,1253,0,0,1,0,0,0,1,1,0,1,0,0,0,1
10507,0,1253,1253,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1253,0,1253,1253,0,0,1,0,0,0,1,1,0,1,0,0,0,1
273,16,16,32,1253,0,0,1,0,0,0,1,1,0,1,0,0,0,1
10220,0,1253,1253,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9597,0,9597,9597,0,1,1,1,0,1,0,1,1,1,0,0,0,1
8999,0,9597,9597,9597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5339,0,5339,5339,0,0,1,1,0,1,0,1,1,1,0,1,0,1
9939,14,14,28,5339,0,0,1,1,0,1,0,1,1,1,0,1,0,1
568,0,5339,5339,5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5339,0,5339,5339,0,0,1,1,0,1,0,1,1,1,0,1,0,1
273,30,30,60,5339,0,0,1,1,0,1,0,1,1,1,0,1,0,1
10220,0,5339,5339,5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,591,0,591,591,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8999,0,591,591,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,702,0,702,702,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4,29,4,33,727,0,0,0,1,0,1,0,0,0,1,0,0,0,1
17,30,28,58,729,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0,8,13,21,724,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0,5,5,10,724,0,0,0,1,0,1,0,0,0,1,0,0,0,1
25,1,1,2,724,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,90,81,171,733,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6,66,8,74,791,0,0,0,1,0,1,0,0,1,1,0,0,0,1
10,18,14,32,795,0,0,0,1,0,1,0,0,1,1,0,0,0,1
6,2,3,5,794,0,0,0,1,0,1,0,0,1,1,0,0,0,1
2,13,2,15,805,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4,53,40,93,818,0,0,0,1,0,1,0,0,0,1,0,0,0,1
