time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
0,17,16,33,763,1,0,1,1,0,0,0,0,1,1,0,0,0,1
5,30,13,43,767,1,0,1,1,0,0,0,0,1,1,0,0,0,1
1,39,24,63,782,1,0,1,1,0,0,0,0,1,1,0,0,0,1
16,9,22,31,769,1,0,1,1,0,0,0,0,1,1,0,0,0,1
1,3,3,6,803,1,0,1,1,0,0,0,0,1,1,0,0,0,1
9,22,12,34,773,1,0,1,1,0,0,0,0,1,1,0,0,0,1
2,1,1,2,803,1,0,1,1,0,0,0,0,1,1,0,0,0,1
15,3,1,4,805,1,0,1,1,0,0,0,0,1,1,0,0,0,1
1,0,1,1,772,1,0,1,1,0,0,0,0,1,1,0,0,0,1
16,9,4,13,819,1,0,1,1,0,0,0,0,1,1,0,0,0,1
129,1,1,2,819,1,0,1,1,0,0,0,0,1,1,0,0,0,1
258,23,15,38,827,1,0,1,1,0,0,0,0,1,1,0,0,0,1
2,0,7,7,820,1,0,1,1,0,0,0,0,1,1,0,0,0,1
45,4,5,9,819,1,0,1,1,0,0,0,0,1,1,0,0,0,1
80,1,3,4,817,1,0,1,1,0,0,0,0,1,1,0,0,0,1
2,3,3,6,819,1,0,1,1,0,0,0,0,1,1,0,0,0,1
44,2,6,8,815,1,0,1,1,0,0,0,0,1,1,1,0,0,1
49,7,2,9,820,1,0,1,1,0,0,0,0,1,1,1,0,0,1
0,1,2,3,819,1,0,1,1,0,0,0,0,1,1,1,0,0,1
28,17,2,19,834,0,0,1,1,0,0,0,0,1,1,1,0,0,1
0,3,5,8,832,0,0,1,1,0,0,0,0,1,1,1,0,0,1
264,1,1,2,832,0,0,1,1,0,0,0,0,1,1,1,0,0,1
19,1,1,2,832,0,0,1,1,0,0,0,0,1,1,1,0,0,1
14,1,1,2,832,0,0,1,1,0,0,0,0,1,1,1,0,0,1
54,3,1,4,832,0,0,1,1,0,0,0,0,1,1,1,0,0,1
50,1,0,1,833,1,0,1,1,0,0,0,0,1,1,1,0,0,1
78,1,1,2,833,1,0,1,1,0,0,0,0,1,1,1,0,0,1
0,6,2,8,837,1,0,1,1,0,0,0,0,1,1,1,0,0,1
0,6,2,8,847,1,0,1,1,0,0,0,0,1,1,1,0,0,1
1,21,17,38,841,1,0,1,1,0,0,0,0,1,1,1,0,0,1
0,21,17,38,851,1,0,1,1,0,0,0,0,1,1,1,0,0,1
0,5,2,7,844,1,0,1,1,0,0,0,0,1,1,1,0,0,1
256,13,3,16,843,1,0,1,1,0,0,0,0,1,1,1,0,0,1
2,1,1,2,843,1,0,1,1,0,0,0,0,1,1,1,0,0,1
1,7,1,8,860,1,0,1,1,0,0,0,0,1,1,1,0,0,1
1,4,1,5,846,1,0,1,1,0,0,0,0,1,1,1,0,0,1
