time,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly,eventmaxstatements,eventmaxdepth,eventcomplexity,eventmaxlen,eventmaxparams,eventmaxnestedcallbacks,eventcomplexswitchcase,eventthisassign,eventcomplexchaining,eventnoreassign,eventnoextrabind,eventcondassign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,51,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46,3,37,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,1,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,11,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,51,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,3,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,2,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,10,6,16,56,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11,9,2,11,63,0,0,0,0,0,0,0,0,0,1,0,0,0,1
134,13,0,13,76,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5,1,8,9,69,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,20,5,25,84,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52,4,0,4,88,0,0,0,0,0,0,0,0,0,1,0,0,0,1
124,1,4,5,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1
157,11,11,22,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,1,1,2,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47,3,1,4,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1
127,1,1,2,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1
934,1,1,2,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1
669,2,1,3,88,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1291,1,1,2,88,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1716,2,15,17,75,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9722,1,3,4,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,2,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1
822,1,1,2,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1536,8,0,8,82,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2320,1,0,1,83,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1534,1,0,1,74,0,0,0,0,0,0,0,0,0,1,0,0,0,1
159,1,1,2,83,0,0,0,0,0,1,0,0,0,1,0,0,0,1
133,27,0,27,110,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4,22,13,35,119,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6,13,4,17,128,0,0,0,0,0,1,0,0,0,1,0,0,0,1
15,2,1,3,129,0,0,0,0,0,1,0,0,0,1,0,0,0,1
57,116,70,186,162,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4,1,15,16,115,0,0,0,0,0,1,0,0,0,1,0,0,0,1
149,1,0,1,116,0,0,0,0,0,1,0,0,1,1,0,0,0,1
485,1,1,2,162,0,0,0,0,0,0,0,0,1,1,0,0,0,1
222,13,7,20,168,0,0,0,0,0,0,0,0,1,1,0,0,0,1
17,18,12,30,174,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1325,7,2,9,179,0,0,0,0,0,0,0,0,0,1,0,0,0,1
326,7,5,12,181,0,0,0,0,0,0,0,0,0,1,0,0,0,1
412,3,3,6,181,0,0,0,0,0,0,0,0,0,1,0,0,0,1
317,1,1,2,181,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,0,1,182,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,1,1,2,182,0,0,0,0,0,0,0,0,0,1,0,0,0,1
205,2,1,3,183,0,0,0,0,0,0,0,0,0,1,0,0,0,1
586,1,0,1,184,0,0,0,0,0,0,0,0,0,1,0,0,0,1
256,2,0,2,186,0,0,0,0,0,0,0,0,1,1,0,0,0,1
223,1,1,2,186,0,0,0,0,0,0,0,0,1,1,0,0,0,1
303,2,2,4,186,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1279,2,2,4,186,0,0,0,0,0,0,0,0,1,1,0,0,0,1
143,8,8,16,186,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1151,13,0,13,198,0,0,0,0,0,0,0,0,1,1,0,0,0,1
281,29,20,49,223,0,0,0,0,0,0,0,0,1,1,0,0,0,1
86,16,1,17,214,0,0,0,0,0,0,0,0,1,1,0,0,0,1
98,5,5,10,223,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,6,0,6,229,0,0,0,0,0,0,0,0,1,1,0,0,0,1
140,2,1,3,224,0,0,0,0,0,0,0,0,1,1,0,0,0,1
79,1,1,2,230,0,0,0,0,0,0,0,0,1,1,0,0,0,1
16,24,3,27,251,0,0,0,0,1,0,0,0,1,1,0,0,0,1
9,1,1,2,251,0,0,0,0,1,0,0,0,1,1,0,0,0,1
13,6,0,6,257,0,0,0,0,1,0,0,0,1,1,0,0,0,1
19,1,1,2,214,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8,1,1,2,257,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,1,0,1,258,0,0,0,0,1,0,0,0,1,1,0,0,0,1
138,1,0,1,259,0,0,0,0,1,0,0,0,1,1,0,0,0,1
124,2,1,3,260,0,0,0,0,1,0,0,0,1,1,0,0,0,1
15,47,10,57,260,0,0,0,0,1,0,0,0,1,1,0,0,0,1
145,0,260,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,1,0,1,261,0,0,0,0,1,0,0,0,1,1,0,0,0,1
187,21,22,43,260,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1739,20,2,22,278,0,0,0,0,1,0,0,0,1,1,0,0,0,1
4,213,235,448,237,0,0,0,0,1,0,0,0,0,1,0,0,0,1
543,2,1,3,239,0,0,0,0,1,0,0,0,0,1,0,0,0,1
191,13,16,29,252,0,0,0,0,1,0,0,0,0,1,0,0,0,1
29,3,0,3,255,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1152,2,0,2,259,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4055,7,8,15,258,0,0,0,0,1,0,0,0,0,1,0,0,0,1
476,11,9,20,260,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22,13,13,26,260,0,0,0,0,1,0,0,0,0,1,0,0,0,1
413,11,23,34,248,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26,1,1,2,248,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,2,2,4,248,0,0,0,0,1,0,0,0,0,1,0,0,0,1
339,2,0,2,250,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16,1,5,6,246,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10,6,6,12,246,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,1,2,246,0,0,0,0,1,0,0,0,0,1,0,0,0,1
69,10,8,18,248,0,0,0,0,1,0,0,0,0,1,0,0,0,1
987,1,1,2,248,0,0,0,0,1,0,0,0,0,1,0,0,0,1
475,26,18,44,256,0,0,0,0,1,0,0,0,0,1,0,0,0,1
144,15,0,15,271,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2,25,0,25,296,0,0,0,0,1,0,0,0,0,1,0,0,0,1
853,8,7,15,297,0,0,0,0,1,0,0,0,0,1,0,0,0,1
6,30,10,40,317,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18,7,1,8,323,0,0,0,0,1,0,0,0,0,1,0,0,0,1
221,16,3,19,336,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14,33,13,46,356,0,0,0,0,1,0,0,0,0,1,0,0,0,1
13,6,5,11,357,0,0,0,0,1,0,0,0,0,1,0,0,0,1
12,1,2,3,356,0,0,0,0,1,0,0,0,0,1,0,0,0,1
283,35,36,71,355,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23,2,2,4,355,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,3,3,6,355,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2,22,22,44,355,0,0,0,0,1,0,0,0,0,1,0,0,0,1
72,6,2,8,359,0,0,0,0,1,0,0,0,0,1,0,0,0,1
91,21,3,24,377,0,0,0,0,1,0,0,0,0,1,0,0,0,1
617,4,1,5,380,0,0,0,0,1,0,0,0,0,1,0,0,0,1
278,5,4,9,378,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7321,7,2,9,386,0,0,0,0,1,0,0,0,0,1,0,0,0,1
15,1,1,2,386,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4312,41,39,80,388,0,0,0,0,1,0,0,0,0,1,0,0,0,1
544,24,0,24,412,0,0,0,0,1,0,0,0,0,1,0,0,0,1
20,8,0,8,420,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1623,6,6,12,420,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1940,11,5,16,426,0,0,0,0,1,0,0,0,1,1,0,0,0,1
17,1,1,2,426,0,0,0,0,1,0,0,0,1,1,0,0,0,1
3602,6,6,12,426,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,8,0,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1
165,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,1,1,2,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
